trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.01, 'e': 0.5180270093731302}",25,15,-3.846117072784427,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.01, 'e': 0.516832190989617}",30,19,-1.4984636692015263,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
737,False,"{'a': 0.01, 'e': 0.5156363650153012}",35,26,16.222226140279147,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.01, 'e': 0.5144395337815064}",20,0,-106.91055542121029,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
739,False,"{'a': 0.01, 'e': 0.513241699621517}",25,0,-31.187964222001554,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
740,False,"{'a': 0.01, 'e': 0.5120428648705717}",20,3,-29.75391595368146,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
741,False,"{'a': 0.01, 'e': 0.5108430318658599}",25,0,-130.88583306760145,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",1
742,False,"{'a': 0.01, 'e': 0.5096422029465179}",20,0,-4.652818784902253,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
743,False,"{'a': 0.01, 'e': 0.5084403804536229}",20,0,-53.739134599891145,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
744,False,"{'a': 0.01, 'e': 0.5072375667301889}",25,13,-6.03479220155734,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.01, 'e': 0.5060337641211637}",20,5,-72.84896371251281,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 1}",1
746,False,"{'a': 0.01, 'e': 0.5048289749734217}",20,9,-3.0478986456973463,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
747,False,"{'a': 0.01, 'e': 0.5036232016357609}",20,5,-21.39871072862187,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
748,False,"{'a': 0.01, 'e': 0.502416446458898}",30,13,16.530695409992305,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.01, 'e': 0.5012087117954643}",20,0,-11.495872300043697,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
750,False,"{'a': 0.01, 'e': 0.5000000000000001}",25,8,-96.54360961832676,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
751,False,"{'a': 0.01, 'e': 0.49879031342895086}",20,13,-20.559664436725512,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
752,False,"{'a': 0.01, 'e': 0.49757965444066266}",25,5,-23.344447537255835,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
753,False,"{'a': 0.01, 'e': 0.496368025395377}",30,0,-146.58068383633366,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
754,False,"{'a': 0.01, 'e': 0.49515542865522655}",30,0,7.1010996067864065,"{0: 25, 1: 5, 2: 0, 3: 0, 4: 0}",0
755,False,"{'a': 0.01, 'e': 0.4939418665842311}",25,11,-8.072830812277108,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
756,False,"{'a': 0.01, 'e': 0.49272734154829156}",25,0,-72.94568441343966,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
757,False,"{'a': 0.01, 'e': 0.4915118559151869}",20,0,-53.89487620892251,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
758,False,"{'a': 0.01, 'e': 0.49029541205456867}",20,0,-42.78868682154864,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
759,False,"{'a': 0.01, 'e': 0.48907801233795634}",30,0,-17.548561340661337,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
760,False,"{'a': 0.01, 'e': 0.4878596591387328}",20,8,-68.67180730069768,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 1}",1
761,False,"{'a': 0.01, 'e': 0.48664035483213985}",20,13,1.2396242322349798,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.01, 'e': 0.48542010179527406}",35,6,-98.31820439642601,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 1}",1
763,False,"{'a': 0.01, 'e': 0.4841989024070807}",20,0,18.822597900007185,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
764,False,"{'a': 0.01, 'e': 0.48297675904835086}",25,3,-25.494388520202463,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
765,False,"{'a': 0.01, 'e': 0.4817536741017154}",20,0,-93.79944770811827,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
766,False,"{'a': 0.01, 'e': 0.480529649951641}",20,0,-47.78468999183124,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
767,False,"{'a': 0.01, 'e': 0.4793046889844251}",30,3,-4.985300902845809,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 0}",1
768,False,"{'a': 0.01, 'e': 0.4780787935881923}",20,13,11.169388252793688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.01, 'e': 0.47685196615288794}",30,12,-24.87092322900559,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
770,False,"{'a': 0.01, 'e': 0.4756242090702751}",25,16,-0.9874352190247118,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
771,False,"{'a': 0.01, 'e': 0.4743955247339292}",25,0,-40.463237219200444,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
772,False,"{'a': 0.01, 'e': 0.47316591553923315}",25,12,-27.312781384253718,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
773,False,"{'a': 0.01, 'e': 0.47193538388337264}",20,5,-4.339533935319895,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
774,False,"{'a': 0.01, 'e': 0.4707039321653326}",25,12,-8.481905988179172,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
775,False,"{'a': 0.01, 'e': 0.46947156278589086}",20,0,1.6345440994816078,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
776,False,"{'a': 0.01, 'e': 0.4682382781476145}",20,12,-30.26001591852312,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
777,False,"{'a': 0.01, 'e': 0.4670040806548553}",30,13,19.584483767321007,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.01, 'e': 0.4657689727137444}",35,0,15.771476935000477,"{0: 31, 1: 2, 2: 2, 3: 0, 4: 0}",0
779,False,"{'a': 0.01, 'e': 0.4645329567321878}",25,10,23.405400958767427,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.01, 'e': 0.4632960351198618}",20,6,-66.26012381071425,"{0: 10, 1: 1, 2: 0, 3: 2, 4: 1}",1
781,False,"{'a': 0.01, 'e': 0.4620582102882085}",20,9,12.598504238529848,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.01, 'e': 0.46081948465043093}",20,14,9.136227628117721,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.01, 'e': 0.4595798606214879}",20,5,-52.27704394727904,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
784,False,"{'a': 0.01, 'e': 0.45833934061809}",35,13,-111.4424525084604,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 2}",1
785,False,"{'a': 0.01, 'e': 0.45709792705869423}",30,11,-102.48108879200217,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 2}",1
786,False,"{'a': 0.01, 'e': 0.4558556223634999}",25,0,-57.282401670918894,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
787,False,"{'a': 0.01, 'e': 0.454612428954444}",30,0,-110.8262580880641,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
788,False,"{'a': 0.01, 'e': 0.45336834925519526}",25,15,-24.757557686245825,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
789,False,"{'a': 0.01, 'e': 0.4521233856911507}",25,19,8.792616486390981,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.01, 'e': 0.4508775406894308}",30,12,-98.38198842840801,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 2}",1
791,False,"{'a': 0.01, 'e': 0.44963081667887395}",30,0,-47.00827294080224,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",1
792,False,"{'a': 0.01, 'e': 0.44838321609003223}",20,0,-18.901834545373607,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
793,False,"{'a': 0.01, 'e': 0.44713474135516706}",30,14,-30.815286121392695,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 1}",1
794,False,"{'a': 0.01, 'e': 0.4458853949082439}",30,14,-2.497686907671735,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
795,False,"{'a': 0.01, 'e': 0.4446351791849275}",30,15,2.177651588919946,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.01, 'e': 0.44338409662257733}",20,10,5.576367613427355,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.01, 'e': 0.4421321496602429}",20,16,6.416165856037912,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.01, 'e': 0.4408793407386586}",20,2,-13.838703076747839,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
799,False,"{'a': 0.01, 'e': 0.4396256723002398}",20,0,-38.87674688851928,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
800,False,"{'a': 0.01, 'e': 0.4383711467890774}",20,0,5.896337492030316,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
801,False,"{'a': 0.01, 'e': 0.437115766650933}",25,3,-56.806911460014604,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
802,False,"{'a': 0.01, 'e': 0.4358595343332341}",25,10,5.987700284396742,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.01, 'e': 0.43460245228507033}",30,18,8.602763234100777,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.01, 'e': 0.43334452295718706}",30,23,1.0920224793527484,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.01, 'e': 0.4320857488019823}",20,15,-12.05186118153745,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
806,False,"{'a': 0.01, 'e': 0.43082613227350025}",25,0,-47.35651482295804,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
807,False,"{'a': 0.01, 'e': 0.4295656758274282}",25,10,6.3667422844424575,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.01, 'e': 0.4283043819210903}",20,5,4.211570219309422,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.01, 'e': 0.42704225301344356}",20,0,-6.50208656066708,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
810,False,"{'a': 0.01, 'e': 0.4257792915650728}",20,6,22.226619567207443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.01, 'e': 0.42451550003818594}",20,13,-0.7773183950565872,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.01, 'e': 0.4232508808966093}",25,0,-51.86020451819598,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
813,False,"{'a': 0.01, 'e': 0.42198543660578264}",20,6,-49.097658347261685,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 0}",1
814,False,"{'a': 0.01, 'e': 0.4207191696327545}",25,4,-46.410348139788965,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
815,False,"{'a': 0.01, 'e': 0.4194520824461771}",20,0,-83.08153681275422,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
816,False,"{'a': 0.01, 'e': 0.4181841775163016}",20,0,5.274525656677421,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
817,False,"{'a': 0.01, 'e': 0.4169154573149736}",20,9,4.994469015600395,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.01, 'e': 0.4156459243156278}",30,6,-64.39349560131178,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 1}",1
819,False,"{'a': 0.01, 'e': 0.41437558099328425}",30,13,-15.913000723460865,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
820,False,"{'a': 0.01, 'e': 0.41310442982454193}",20,3,-51.518443464540056,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 1}",1
821,False,"{'a': 0.01, 'e': 0.411832473287575}",25,7,-35.112881393517256,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
822,False,"{'a': 0.01, 'e': 0.410559713862128}",30,6,-137.39797825100834,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 2}",1
823,False,"{'a': 0.01, 'e': 0.40928615402951063}",20,11,18.65922448773553,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.01, 'e': 0.4080117962725929}",20,9,-29.2318926413966,"{0: 8, 1: 1, 2: 0, 3: 2, 4: 0}",1
825,False,"{'a': 0.01, 'e': 0.40673664307580015}",25,3,0.38885496427837296,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
826,False,"{'a': 0.01, 'e': 0.40546069692510933}",25,6,4.141823792630241,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
827,False,"{'a': 0.01, 'e': 0.40418396030804243}",20,5,-26.926144654256454,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
828,False,"{'a': 0.01, 'e': 0.40290643571366264}",20,3,-2.5958541007259024,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
829,False,"{'a': 0.01, 'e': 0.4016281256325698}",25,0,-43.65811620315735,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
830,False,"{'a': 0.01, 'e': 0.4003490325568949}",20,11,11.553536348090114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.01, 'e': 0.39906915898029527}",20,5,9.93573120205716,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.01, 'e': 0.39778850739794963}",20,0,9.38146170734409,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
833,False,"{'a': 0.01, 'e': 0.39650708030655424}",25,0,9.192268980780101,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
834,False,"{'a': 0.01, 'e': 0.39522488020431656}",25,15,4.526194724509476,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.01, 'e': 0.39394190959095127}",25,0,-39.799522625752395,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
836,False,"{'a': 0.01, 'e': 0.3926581709676753}",25,0,30.05623812621835,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
837,False,"{'a': 0.01, 'e': 0.3913736668372023}",20,5,21.731606978388434,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.01, 'e': 0.3900883997037395}",20,8,-65.39584019144809,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 1}",1
839,False,"{'a': 0.01, 'e': 0.38880237207298085}",20,13,0.011824779120857887,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.01, 'e': 0.38751558645210293}",20,9,-27.26545250959503,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
841,False,"{'a': 0.01, 'e': 0.38622804534976}",30,0,-21.346229652569917,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
842,False,"{'a': 0.01, 'e': 0.3849397512760795}",30,15,-61.40557919430985,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
843,False,"{'a': 0.01, 'e': 0.3836507067426565}",20,5,-8.725117789372451,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
844,False,"{'a': 0.01, 'e': 0.38236091426254915}",20,12,-41.99190141144358,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
845,False,"{'a': 0.01, 'e': 0.38107037635027424}",25,13,13.68322505882375,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.01, 'e': 0.3797790955218011}",30,5,-32.11663594176797,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",1
847,False,"{'a': 0.01, 'e': 0.3784870742945482}",20,1,16.086281991125716,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.01, 'e': 0.3771943151873766}",20,12,-27.177880050065735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
849,False,"{'a': 0.01, 'e': 0.3759008207205868}",25,13,10.73960547733458,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.01, 'e': 0.37460659341591196}",25,2,30.926402833558367,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.01, 'e': 0.3733116357965149}",20,15,2.900092657906136,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.01, 'e': 0.3720159503869815}",30,17,9.91449442908371,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
853,False,"{'a': 0.01, 'e': 0.37071953971331656}",20,14,12.473676101305895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.01, 'e': 0.3694224063029393}",30,12,9.887050398862051,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
855,False,"{'a': 0.01, 'e': 0.36812455268467786}",20,0,-73.42156495017599,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
856,False,"{'a': 0.01, 'e': 0.36682598138876404}",30,10,4.324325464680498,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.01, 'e': 0.3655266949468289}",20,10,12.907555291791628,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.01, 'e': 0.36422669589189816}",30,16,-56.64217249925057,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
859,False,"{'a': 0.01, 'e': 0.36292598675838633}",25,6,-45.86076930699661,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
860,False,"{'a': 0.01, 'e': 0.3616245700820924}",25,0,-31.95656048568066,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
861,False,"{'a': 0.01, 'e': 0.36032244840019484}",20,3,-6.923231482916228,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
862,False,"{'a': 0.01, 'e': 0.35901962425124606}",20,2,4.547427867623892,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
863,False,"{'a': 0.01, 'e': 0.3577161001751692}",25,12,15.197075637311213,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.01, 'e': 0.35641187871325075}",20,0,-27.642432722275647,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
865,False,"{'a': 0.01, 'e': 0.35510696240813716}",30,5,-32.537318515522124,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",1
866,False,"{'a': 0.01, 'e': 0.3538013538038296}",25,7,-42.28583920615091,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
867,False,"{'a': 0.01, 'e': 0.35249505544567855}",20,6,7.530223443663279,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.01, 'e': 0.35118806988038004}",25,11,12.33225579239131,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.01, 'e': 0.3498803996559688}",20,6,-31.60243258563411,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 0}",1
870,False,"{'a': 0.01, 'e': 0.3485720473218151}",30,13,6.018389365053217,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
871,False,"{'a': 0.01, 'e': 0.3472630154286189}",25,0,-22.751113018874975,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
872,False,"{'a': 0.01, 'e': 0.3459533065284048}",20,0,0.8446482279917389,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
873,False,"{'a': 0.01, 'e': 0.344642923174517}",30,0,26.526479537256563,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
874,False,"{'a': 0.01, 'e': 0.3433318679216153}",20,1,1.6615626111182058,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
875,False,"{'a': 0.01, 'e': 0.3420201433256688}",30,11,-42.091223308549054,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
876,False,"{'a': 0.01, 'e': 0.3407077519439516}",30,16,-10.960528512996232,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.01, 'e': 0.33939469633503816}",25,3,-13.662887662154674,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
878,False,"{'a': 0.01, 'e': 0.33808097905879747}",20,0,16.193907519533166,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
879,False,"{'a': 0.01, 'e': 0.3367666026763883}",25,0,-5.574125647817582,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
880,False,"{'a': 0.01, 'e': 0.33545156975025486}",20,16,8.138299284878752,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.01, 'e': 0.33413588284412143}",25,5,14.1495593421829,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
882,False,"{'a': 0.01, 'e': 0.3328195445229867}",20,15,8.026595108141453,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.01, 'e': 0.33150255735311934}",30,13,7.064905363306417,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.01, 'e': 0.3301849239020537}",25,2,-14.28117136387668,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
885,False,"{'a': 0.01, 'e': 0.3288666467385833}",20,11,9.167218955132446,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.01, 'e': 0.3275477284327571}",25,2,25.8228613921841,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.01, 'e': 0.32622817155587325}",25,10,30.74983929550711,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.01, 'e': 0.32490797868047633}",20,10,3.304768701255181,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.01, 'e': 0.32358715238034946}",25,9,-34.526410984910235,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
890,False,"{'a': 0.01, 'e': 0.32226569523051113}",35,16,-0.12299892029096782,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
891,False,"{'a': 0.01, 'e': 0.32094360980720965}",30,10,10.272556523397272,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
892,False,"{'a': 0.01, 'e': 0.31962089868791793}",30,8,0.41382611131516,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
893,False,"{'a': 0.01, 'e': 0.3182975644513295}",30,17,-2.3228426648933365,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
894,False,"{'a': 0.01, 'e': 0.3169736096773519}",25,15,-10.351621215976198,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
895,False,"{'a': 0.01, 'e': 0.3156490369471023}",20,9,7.901120177819049,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.01, 'e': 0.3143238488429039}",25,10,-60.638403230659755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
897,False,"{'a': 0.01, 'e': 0.3129980479482782}",25,15,14.468838352240805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.01, 'e': 0.31167163684794197}",20,8,12.134411997764463,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.01, 'e': 0.3103446181278013}",25,11,-28.63895755163195,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
900,False,"{'a': 0.01, 'e': 0.30901699437494745}",25,7,12.97122409369322,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.01, 'e': 0.30768876817765073}",20,0,0.47704796770409197,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
902,False,"{'a': 0.01, 'e': 0.30635994212535583}",25,3,-27.88854792729982,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
903,False,"{'a': 0.01, 'e': 0.30503051880867754}",25,14,-27.930771006906557,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
904,False,"{'a': 0.01, 'e': 0.30370050081939426}",25,14,10.376551509989435,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.01, 'e': 0.3023698907504445}",20,0,-121.15521609763073,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
906,False,"{'a': 0.01, 'e': 0.3010386911959203}",30,15,3.233704465805416,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
907,False,"{'a': 0.01, 'e': 0.2997069047510637}",20,12,7.588670150958032,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.01, 'e': 0.29837453401226033}",20,7,-28.43931649916825,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
909,False,"{'a': 0.01, 'e': 0.29704158157703486}",25,0,23.59323583505287,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
910,False,"{'a': 0.01, 'e': 0.2957080500440467}",25,10,26.317699510669925,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.01, 'e': 0.2943739420130837}",35,15,-42.58563893963023,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
912,False,"{'a': 0.01, 'e': 0.2930392600850574}",25,13,17.3166700238939,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.01, 'e': 0.29170400686199877}",25,0,-13.36607423578796,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
914,False,"{'a': 0.01, 'e': 0.2903681849470525}",30,19,15.841775127244484,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.01, 'e': 0.2890317969444716}",25,16,13.68658702720559,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.01, 'e': 0.2876948454596128}",20,12,5.0134616522006565,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.01, 'e': 0.28635733309893147}",20,9,3.800797154104737,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.01, 'e': 0.28501926246997616}",30,14,4.880665001594067,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
